,ra,dec,ids,bands
5483,317.57467475686116,-20.92054533871501,2025070900712,y
5484,317.60094097753847,-24.086110093210934,2025070900713,y
5485,317.52339914630227,-27.247509234318365,2025070900714,y
5486,317.6007765807752,-24.086108429841993,2025070900715,y
5487,317.5233168090756,-27.247509811644075,2025070900716,y
5488,323.06841475207966,-23.928368240653015,2025070900717,y
5489,320.2879785990047,-22.46182848595677,2025070900718,y
5490,317.5747407318419,-20.920548916609892,2025070900719,y
5491,317.600809317493,-24.08611067398504,2025070900720,y
5492,320.2881391247126,-22.46190416071496,2025070900723,y
5493,317.57463217216883,-20.920549537166995,2025070900724,y
5494,320.2880174684865,-22.461903555808235,2025070900725,y
5495,317.57475126721164,-20.92055652409386,2025070900726,y
5496,314.9121185334553,-19.316081194964713,2025070900727,y
5497,317.600795814728,-24.08605190204821,2025070900728,y
5498,317.52367669713635,-27.24751110925018,2025070900729,y
5499,323.0682330658819,-23.92836941695765,2025070900730,y
5500,322.9216114163966,-20.822093379390548,2025070900731,y
5501,320.28794720523274,-22.461836419056976,2025070900732,z
5502,317.57464023651977,-20.920477426766617,2025070900733,z
5503,314.91198337387635,-19.316084547863614,2025070900734,z
5504,317.6008657744896,-24.08611497302299,2025070900735,z
5505,317.52353998550797,-27.247511564931152,2025070900736,z
5506,323.0684417440469,-23.928372432282394,2025070900737,z
5507,322.92169366824817,-20.822094128394866,2025070900738,z
5508,323.0684549262879,-23.928372255514805,2025070900739,y
5509,325.7497122950474,-22.240616114109216,2025070900740,y
5510,322.9216472135848,-20.822097651473957,2025070900741,y
5511,320.16064014352037,-19.324356600705528,2025070900742,y
5512,317.45237616143953,-17.760503699272586,2025070900743,y
5513,314.91195993258987,-19.316085590509662,2025070900744,y
5514,317.5747849165015,-20.920554915809706,2025070900745,y
5515,317.6008586048475,-24.086115326517056,2025070900746,y
5516,317.52351724335887,-27.247468119454606,2025070900747,y
5517,320.2880212164047,-22.461839557265115,2025070900748,y
5518,323.06823073340325,-23.928376735805617,2025070900749,y
5519,325.74956655008674,-22.240618842324302,2025070900750,y
5520,322.92171321350804,-20.82209898496159,2025070900751,y
5521,320.1605472184875,-19.324357135371443,2025070900752,y
5522,317.45229016870957,-17.760419421210024,2025070900753,y
5523,314.9119379785335,-19.31608401246622,2025070900754,y
5524,317.57476919711496,-20.9205531592412,2025070900755,y
5525,317.60077937362126,-24.08611492820655,2025070900756,y
5526,317.5233862087473,-27.247467299132804,2025070900757,y
5527,320.28813208879563,-22.461838213236987,2025070900758,y
5528,317.52330372083424,-27.247510750789363,2025070900759,r
5529,320.2879238279879,-22.46183912215808,2025070900760,r
5530,323.0683979398206,-23.92837697880693,2025070900761,r
5531,325.7496783754854,-22.24061866087931,2025070900762,r
5532,328.39160229747165,-20.547594343559926,2025070900763,r
5533,322.92178320697434,-20.82209873876935,2025070900764,r
5534,320.16059489881445,-19.324357336285107,2025070900765,r
5535,319.96176728961666,-16.194511429123757,2025070900766,r
5536,317.253294445874,-14.613313933605626,2025070900767,r
5537,312.11878732828194,-14.48719637443786,2025070900768,r
5538,314.7785450382413,-16.143703323907584,2025070900769,r
5539,317.45216874862206,-17.76050545877084,2025070900770,r
5540,314.911808873445,-19.316085906323572,2025070900771,r
5541,317.574806221864,-20.920556352252895,2025070900772,r
5542,317.60074855098594,-24.086116300709474,2025070900773,r
5543,317.5233350367324,-27.247510794233488,2025070900774,i
5544,320.28799391993124,-22.46190768235917,2025070900775,i
5545,323.068492777944,-23.92831631905487,2025070900776,i
5546,325.74961851634555,-22.240621465883752,2025070900777,i
5547,328.3915324687812,-20.547521323344288,2025070900778,i
5548,322.92180914996857,-20.822101019789763,2025070900779,i
5549,320.1607417111673,-19.32435892555255,2025070900780,i
5550,319.96153748651454,-16.19442743424712,2025070900781,i
5551,317.2533896419657,-14.613313999894151,2025070900782,i
5552,312.11881206424454,-14.487198673145544,2025070900783,i
5553,314.7783874625416,-16.143702231602294,2025070900784,i
5554,317.452303090245,-17.76050515439819,2025070900785,i
5555,314.9119546529153,-19.316086234269235,2025070900786,i
5556,317.57479515430913,-20.92055698649013,2025070900787,i
5557,317.60071531545384,-24.086115645243446,2025070900788,i
5558,320.1607011165809,-19.32435776278761,2025070900789,z
5559,246.09115171696135,-32.03403280386745,2025071000024,z
5560,243.06945452902622,-31.036935740501495,2025071000025,z
5561,245.89617688373255,-28.991822842221822,2025071000026,z
5562,248.92582926620028,-29.95087945299523,2025071000027,z
5563,252.0435324863056,-30.869472188389025,2025071000028,z
5564,251.88452609587958,-28.031313603440292,2025071000029,z
5565,248.79185512967715,-27.035964308949108,2025071000030,z
5566,248.70153489032185,-24.17036176444984,2025071000031,z
5567,245.79432621418601,-26.022616708588497,2025071000032,z
5568,245.73492330372488,-23.10353313377954,2025071000033,z
5569,248.62362676431226,-21.328828755659828,2025071000034,z
5570,251.3867198649287,-16.838973770290877,2025071000035,z
5571,248.54263814461933,-18.496761969363057,2025071000036,z
5572,245.6883878822316,-20.21462764123453,2025071000037,z
5573,245.63682237002226,-17.341554995411798,2025071000038,z
5574,242.79229453576787,-16.15597090925082,2025071000039,z
5575,240.00303462459556,-14.92641556202517,2025071000040,z
5576,240.0162139702057,-17.881177062325452,2025071000041,z
5577,242.82178538286385,-19.0704751101433,2025071000042,z
5578,242.8423271069627,-22.002532018906617,2025071000043,z
5579,240.01378843933048,-20.85201395979607,2025071000044,z
5580,237.20959547103888,-22.668360984575315,2025071000045,z
5581,240.01206979438348,-23.84830707447095,2025071000046,z
5582,242.87179687627233,-24.964340831464696,2025071000047,z
5583,240.0324653068343,-26.881518135804004,2025071000048,z
5584,242.9346474617651,-27.97094895892733,2025071000049,z
5585,251.75743846561184,-25.227293747805213,2025071000050,z
5586,254.56215135746797,-20.788868777666146,2025071000051,z
5587,254.38364690672358,-18.010445344717002,2025071000052,z
5588,255.10221117381016,-29.0624437145063,2025071000053,z
5589,254.91911398042848,-26.312554838991783,2025071000054,z
5590,258.75293702924364,-32.96129485161371,2025071000057,z
5591,251.51585705316768,-19.63897129284589,2025071000058,z
5592,258.19155537154603,-27.467222310420038,2025071000059,z
5593,257.6823443414182,-21.96083193724109,2025071000060,z
5594,257.9316259673435,-24.718808414249246,2025071000061,z
5595,251.63773452179285,-22.433511822748493,2025071000062,z
5596,246.09117737016834,-32.0340174432386,2025071000063,z
5597,248.70175156271293,-24.17030329584771,2025071000064,z
5598,248.70145284474026,-24.170362905397226,2025071000065,z
5599,251.88453606078696,-28.0313121959203,2025071000066,z
5600,251.88466221819206,-28.03131180879045,2025071000067,z
5601,251.7574373950609,-25.227350254655207,2025071000068,z
5602,251.75760913479007,-25.227295203626884,2025071000069,z
5603,254.20267904658857,-15.220665057988583,2025071000070,z
5604,254.56219856466848,-20.78880254388145,2025071000071,z
5605,254.38367753982828,-18.010448999386014,2025071000072,z
5606,255.29754697084647,-31.813762099226363,2025071000055,z
5607,258.4639830254129,-30.210474157724402,2025071000056,z
5608,251.515856277619,-19.638976690528132,2025071000097,z
5609,254.56211679155132,-20.788882283644675,2025071000099,z
5610,257.6822581783069,-21.960835797000243,2025071000100,z
5611,257.68240929315266,-21.960833976529127,2025071000101,z
5612,257.93159362367913,-24.718809517398096,2025071000102,z
5613,257.93143343286795,-24.71886507720801,2025071000103,z
5614,258.19133336526744,-27.467221628075947,2025071000104,z
5615,258.19143018076153,-27.467260980074443,2025071000105,z
5616,262.69836888817446,-13.161181199501332,2025071000106,z
5617,251.75767690539917,-25.227361560729218,2025071000107,z
5618,256.9796155463788,-13.616023882450584,2025071000108,z
5619,257.20793641069196,-16.409481973321025,2025071000109,z
5620,254.38376318927953,-18.010455329116482,2025071000110,z
5621,254.38361305301964,-18.010547507469912,2025071000111,z
5622,254.38375819873602,-18.010448674360074,2025071000073,z
5623,257.44138621230974,-19.191278053917838,2025071000074,z
5624,259.9783064663943,-14.781078857534977,2025071000075,z
5625,255.10212788542694,-29.062443757410495,2025071000076,z
5626,255.1021514974444,-29.062442112341177,2025071000077,z
5627,255.29756487684915,-31.813740229566626,2025071000078,z
5628,255.2975383680516,-31.813739524904236,2025071000079,z
5629,258.7528751817656,-32.96130735685104,2025071000080,z
5630,258.7528699726703,-32.96130607839213,2025071000081,z
5631,258.46379996471353,-30.21044198616199,2025071000082,z
5632,258.46396249166526,-30.21044196285977,2025071000083,z
5633,254.9190263408716,-26.31255712545975,2025071000084,z
5634,254.91907743934544,-26.312556764946823,2025071000085,z
5635,260.5523306407668,-20.332786365978905,2025071000086,z
5636,260.2578294814252,-17.563232532831552,2025071000087,z
5637,263.0135337840449,-15.95496003296821,2025071000088,z
5638,254.74023473967367,-23.555729978071735,2025071000089,z
5639,248.9256329436684,-29.950875291852398,2025071000090,z
5640,248.92567836096455,-29.95087455989292,2025071000091,z
5641,252.0437953437541,-30.869440494232194,2025071000092,z
5642,252.04379042387632,-30.869440363594133,2025071000093,z
5643,248.79169857050866,-27.035920315188896,2025071000094,z
5644,248.79187674138112,-27.03592054351488,2025071000095,z
5645,251.5159838718093,-19.638975976761188,2025071000096,z
5646,254.56231987538308,-20.788885516017146,2025071000098,z
5647,263.01345482078176,-15.95496243484246,2025071000129,z
5648,260.5521729478235,-20.33271879829202,2025071000132,z
5649,251.51583035865994,-19.639072258612988,2025071000134,z
5650,251.51568715227123,-19.639072304028208,2025071000135,z
5651,254.5622568337291,-20.788807649272744,2025071000136,z
5652,254.56213670362615,-20.788893307711998,2025071000137,z
5653,254.20278669407972,-15.220769221097608,2025071000138,z
5654,254.20271883702878,-15.220672738378415,2025071000139,z
5655,248.4499274446047,-15.666277017692046,2025071000140,z
5656,254.74017699835454,-23.555809790392463,2025071000141,z
5657,257.6821644387413,-21.960834224567947,2025071000142,z
5658,257.68219897216886,-21.960914685235394,2025071000143,z
5659,251.63785948224205,-22.433450196036954,2025071000112,z
5660,251.63783003548207,-22.43344845965737,2025071000113,z
5661,254.91911399846106,-26.312557237369973,2025071000114,z
5662,254.919081212318,-26.312655611332662,2025071000115,z
5663,255.10222684752907,-29.06244199116015,2025071000116,z
5664,255.10225250563772,-29.062441092807532,2025071000117,z
5665,255.29759140218135,-31.813735412299042,2025071000118,z
5666,255.29741442718316,-31.813740109148497,2025071000119,z
5667,258.75295983044197,-32.96128823032527,2025071000120,z
5668,258.7531612745305,-32.961288476120444,2025071000121,z
5669,258.4639581720839,-30.210439092760154,2025071000122,z
5670,258.4638872818962,-30.21043847917721,2025071000123,z
5671,257.4418499578729,-19.19128030879358,2025071000124,z
5672,257.4414223871481,-19.191366007067437,2025071000125,z
5673,259.9783343942384,-14.780989705944563,2025071000126,z
5674,259.9781826882805,-14.780989006937984,2025071000127,z
5675,263.0134366547934,-15.954963655475257,2025071000128,z
5676,260.2576861998482,-17.563232586466597,2025071000130,z
5677,260.25769522547637,-17.563322991447546,2025071000131,z
5678,260.55220569177976,-20.332715483995578,2025071000133,z
5679,257.9316166348561,-24.718812038262737,2025071000144,z
5680,257.9316582950324,-24.718810032300713,2025071000145,z
5681,262.698444301525,-13.161183683808957,2025071000146,z
5682,262.69846877960987,-13.16118206069791,2025071000147,z
5683,254.38364254522162,-18.010555633755164,2025071000148,z
5684,254.38377462885222,-18.010459630996372,2025071000149,z
5685,245.56945360712595,-14.475105718225048,2025071000150,z
5686,251.24714063462793,-14.03183589040497,2025071000151,z
5687,260.8627663028707,-23.089496715135134,2025071000152,z
5688,260.8626781434193,-23.089494197073968,2025071000153,z
5689,260.8627524520996,-23.08956638908059,2025071000154,z
5690,257.44142363917405,-19.191288237893943,2025071000155,z
5691,257.20779875629387,-16.409485456106996,2025071000156,z
5692,257.20775343631357,-16.409585176394867,2025071000157,z
5693,256.97962121904544,-13.616029443435227,2025071000158,z
5694,256.9796492882007,-13.616028248240498,2025071000159,z
5695,242.74111214523165,-13.250768901163507,2025071000160,z
5696,239.96219813729428,-11.980239255107389,2025071000162,z
5697,259.9780955357614,-14.781003204142635,2025071000164,z
5698,263.013544633684,-15.954973971067545,2025071000166,z
5699,260.25786267583817,-17.563241607167406,2025071000168,z
5700,259.7127797289646,-11.987353571030331,2025071000170,z
5701,262.6985510924046,-13.161188865811388,2025071000172,z
5702,251.24703934324975,-14.031779371674892,2025071000203,z
5703,256.9797513382302,-13.616029898320935,2025071000205,z
5704,263.0134901904262,-15.954987744048024,2025071000207,z
5705,259.7128439418777,-11.987258742774818,2025071000209,z
5706,254.01797898866272,-12.420757654468526,2025071000210,z
5707,254.01798889985577,-12.420757635986535,2025071000211,z
5708,248.33974750771094,-12.83351483224875,2025071000212,z
5709,248.33971110727413,-12.833514386154667,2025071000213,z
5710,242.7922472341004,-16.155894163750173,2025071000214,z
5711,242.79205170753562,-16.15589325967044,2025071000215,z
5712,240.0162812700377,-17.881086609617252,2025071000216,z
5713,240.0161690119701,-17.881084909975804,2025071000217,z
5714,240.0160887030233,-17.88117978192557,2025071000218,z
5715,240.01632851510814,-17.88108569645306,2025071000219,z
5716,245.56933993935982,-14.475035133824642,2025071000220,z
5717,245.56931110950583,-14.475037613656763,2025071000221,z
5718,242.65965840049483,-10.349992338965214,2025071000161,z
5719,245.47797423571063,-11.61093509516089,2025071000163,z
5720,259.97838657658497,-14.781000875719903,2025071000165,z
5721,263.01355079334627,-15.954973270643205,2025071000167,z
5722,260.25788674429754,-17.56324122330219,2025071000169,z
5723,260.5522862006742,-20.33281618386488,2025071000171,z
5724,262.6985774442787,-13.161189112518333,2025071000173,z
5725,256.9795828538338,-13.61602934185136,2025071000174,z
5726,256.97957424842707,-13.616033285114806,2025071000175,z
5727,257.2076665115136,-16.40949263397422,2025071000176,z
5728,257.2077250513953,-16.409491306312802,2025071000177,z
5729,254.01799059601103,-12.420772394032653,2025071000178,z
5730,259.97821167067985,-14.781111193144053,2025071000179,z
5731,251.24722147184997,-14.031831889244362,2025071000181,z
5732,242.7410425068731,-13.250749915332985,2025071000182,z
5733,242.65973863715834,-10.349963205611411,2025071000184,z
5734,239.96240099088752,-11.98021974571978,2025071000186,z
5735,245.4780202729886,-11.610863722058342,2025071000188,z
5736,263.01356952507365,-15.954980108077532,2025071000191,z
5737,248.33979959265582,-12.833549844605036,2025071000180,z
5738,242.74111663949387,-13.250748169650569,2025071000183,z
5739,242.65961540525703,-10.349974210495251,2025071000185,z
5740,239.96197997452322,-11.980217285553222,2025071000187,z
5741,245.4780467961361,-11.610872412625502,2025071000189,z
5742,263.0137697963127,-15.954980245740469,2025071000190,z
5743,240.00336399110742,-14.926253109342937,2025071000192,z
5744,240.003170738036,-14.926251236194519,2025071000193,z
5745,240.003380395306,-14.926249789844253,2025071000194,z
5746,240.00327673778585,-14.92624847853901,2025071000195,z
5747,259.7126719540923,-11.98726240339144,2025071000196,z
5748,259.712838488112,-11.987260339140624,2025071000197,z
5749,259.97812667900314,-14.781010445852168,2025071000198,z
5750,259.9781048188199,-14.781008433828893,2025071000199,z
5751,262.69852373382463,-13.161196207543258,2025071000200,z
5752,262.6984752629051,-13.161199523025381,2025071000201,z
5753,251.2472224321262,-14.031817042980961,2025071000202,z
5754,256.9797315982239,-13.616109163367168,2025071000204,z
5755,263.0135932373454,-15.954989042996173,2025071000206,z
5756,259.71261167939645,-11.987259729956076,2025071000208,z
5757,242.79229834737075,-16.15588969478842,2025071000222,z
5758,242.79212374752336,-16.155887957930332,2025071000223,z
5759,240.01609809302724,-17.881086727166174,2025071000224,z
5760,240.01611122654978,-17.88108555415481,2025071000225,z
5761,240.00321307449795,-14.92622553389018,2025071000226,z
5762,240.00326069249465,-14.926229388197395,2025071000227,z
5763,245.56927309560166,-14.475029797794475,2025071000228,z
5764,245.56946532942388,-14.475030805340616,2025071000229,z
5765,242.74109061496594,-13.250701701428998,2025071000230,z
5766,242.74107480887525,-13.25070199072035,2025071000231,z
5767,242.821782433835,-19.0702981198735,2025071000232,z
5768,237.20969852599885,-22.66827774094599,2025071000233,z
5769,240.0138004105951,-20.85183687520695,2025071000234,z
5770,240.01357573998877,-20.85183803312931,2025071000235,z
5771,237.20965538635122,-22.66827801761599,2025071000236,z
5772,237.20960888847196,-22.668362511175932,2025071000237,z
5773,242.82173780355424,-19.070290710083793,2025071000238,z
5774,242.82174207771425,-19.07029410636338,2025071000239,z
5775,242.82184598606662,-19.070292793320796,2025071000240,z
5776,242.82187956876763,-19.070291455431455,2025071000241,z
5777,237.18611734001172,-25.721821129975883,2025071000242,z
5778,237.19491650539064,-28.811916818803756,2025071000243,z
5779,240.01204810137892,-23.84822617206985,2025071000244,z
5780,240.01210855055623,-23.84822861969282,2025071000245,z
5781,237.1862200300838,-25.721820264902988,2025071000246,z
5782,237.186181017334,-25.72182129430961,2025071000247,z
5783,237.1950736532414,-28.811916781893654,2025071000248,z
5784,237.19490548104494,-28.81188690297662,2025071000249,z
5785,245.6369897953339,-17.341371629960378,2025071000250,z
5786,245.63696582591675,-17.341372824059743,2025071000251,z
5787,248.44981476215978,-15.666085217014546,2025071000252,z
5788,248.44984299817898,-15.66608555347562,2025071000253,z
5789,322.37437004302774,-9.40242634362769,2025071000254,z
5790,240.01195821460036,-23.848229613382372,2025071000255,z
5791,326.29555134331366,-16.792229970866146,2025071000256,z
5792,329.1357530646982,-21.71011428225867,2025071000257,z
5793,329.51708955257976,-16.623949113259837,2025071000258,z
5794,322.82220707777526,-4.212479978100154,2025071000259,z
5795,325.45651091895274,-9.218313795483667,2025071000260,z
5796,248.70152581062152,-24.170234517486154,2025071000287,z
5797,248.92583588171004,-29.950855225093317,2025071000288,z
5798,248.79185366183924,-27.035871373186833,2025071000289,z
5799,246.09132031940382,-32.0340105445444,2025071000290,z
5800,246.09132240999568,-32.03400870910833,2025071000291,z
5801,251.75750469857633,-25.227233724512068,2025071000292,z
5802,251.75747588082896,-25.227235027713704,2025071000293,z
5803,251.88445769980405,-28.031271867118313,2025071000294,z
5804,251.88437134766752,-28.031271827189354,2025071000295,z
5805,252.04379134798785,-30.869435412187794,2025071000296,z
5806,332.46801662159044,-21.513116820567664,2025071000261,z
5807,321.127256620524,-6.939891856085424,2025071000262,z
5808,240.10430965613534,-29.962096036834723,2025071000263,z
5809,248.5427123799284,-18.496664175716205,2025071000264,z
5810,324.1499824873329,-6.727964588208679,2025071000265,z
5811,245.68869703701642,-20.214535870345966,2025071000266,z
5812,245.73506225739663,-23.10345739214777,2025071000267,z
5813,242.8423741308514,-22.00237629224283,2025071000268,z
5814,242.87182222340698,-24.964339406724925,2025071000269,z
5815,242.93465595060155,-27.970909668548412,2025071000270,z
5816,243.0693957641535,-31.036921620352203,2025071000271,z
5817,240.0323221502109,-26.881473194624597,2025071000282,z
5818,248.62346911143325,-21.328746444910816,2025071000283,z
5819,245.79435153581386,-26.022515334374773,2025071000284,z
5820,245.8961842826073,-28.99182045369647,2025071000285,z
5821,246.0915215564753,-32.03401008153582,2025071000286,z
5822,252.04375348260913,-30.869429297151758,2025071000297,z
5823,251.63784933026395,-22.433360928649133,2025071000298,z
5824,245.89605119773142,-28.99178995467588,2025071000299,z
5825,248.70150190326044,-24.17023322175545,2025071000300,z
5826,248.70164160337612,-24.170301366675666,2025071000301,z
5827,251.3867173538588,-16.838972370036842,2025071000302,z
5828,251.51576551271702,-19.638879087791405,2025071000303,z
5829,254.5622389641138,-20.788712369205125,2025071000304,z
5830,257.44173804718656,-19.191183226337447,2025071000305,z
5831,240.10389520132605,-29.96209088692198,2025071000306,z
5832,240.10421138525334,-29.96211839419244,2025071000307,z
5833,245.89630048786046,-28.991789350531302,2025071000308,z
5834,245.8959999800954,-28.9917900738719,2025071000309,z
5835,254.74003709861313,-23.55565005492822,2025071000310,z
5836,248.7915888382555,-27.035871698596647,2025071000311,z
5837,257.6821303868046,-21.960741970330247,2025071000312,z
5838,251.88447466484945,-28.031272276674255,2025071000313,z
5839,332.6916426393301,-16.379818829551997,2025071000314,z
5840,255.10212336387303,-29.0624107105684,2025071000315,z
5841,330.96146430808665,-19.075262719183538,2025071000316,z
5842,334.31103383455263,-13.616905610520485,2025071000317,z
5843,332.8380284970937,-11.129511229784752,2025071000318,z
5844,335.8040212560842,-10.786597700645117,2025071000319,z
5845,342.02123833772185,-15.391373712033213,2025071000320,z
5846,327.0704763425876,-6.425048257002689,2025071000321,z
5847,343.35604142444083,-12.564639150106478,2025071000322,z
5848,343.7546018305727,-17.82020537127402,2025071000323,z
5849,335.0955791498718,0.201740597402767,2025071000324,z
5850,340.0349154122121,-7.532257084860089,2025071000325,z
5851,337.86760584164006,0.5619368238577774,2025071000326,z
5852,339.5604239684866,-2.0318710904933837,2025071000327,z
5853,341.2298194221258,-4.611507202793793,2025071000328,z
5854,341.67611248941944,-10.06368827311045,2025071000329,z
5855,261.1907336561385,-25.834912031767605,2025071000330,z
5856,331.38764200245413,-8.618250306852227,2025071000331,z
5857,261.1908464025821,-25.834854525856677,2025071000332,z
5858,263.35087657320327,-18.73901829819877,2025071000347,z
5859,260.8628058683956,-23.08941976385643,2025071000348,z
5860,261.19068010409865,-25.834858816384877,2025071000349,z
5861,261.5376799759415,-28.572217473052785,2025071000350,z
5862,261.53754873776165,-28.572217128841245,2025071000351,z
5863,261.9011498732184,-31.31062134432056,2025071000352,z
5864,258.1912214368115,-27.467175671224155,2025071000353,z
5865,261.53758515658933,-28.572217973595667,2025071000354,z
5866,261.5374307569439,-28.57221647098831,2025071000355,z
5867,261.190664909602,-25.83485809145048,2025071000356,z
5868,261.19065533458775,-25.834858939296858,2025071000357,z
5869,9.584996568005565,-43.86657437770866,2025071000358,z
5870,9.584719931784173,-43.866573243812525,2025071000359,z
5871,9.584794012682474,-43.866573541951226,2025071000360,z
5872,9.584856315564549,-43.8665734487853,2025071000361,z
5873,9.585057045424172,-43.86657204622529,2025071000362,z
5874,345.16029636608454,-1.339001467337075,2025071000363,z
5875,351.5001032284912,-6.177759490766835,2025071000364,z
5876,354.3658787031358,-5.879095703120754,2025071000365,z
5877,350.4392168277035,-9.030718332582573,2025071000366,z
5878,346.24362457700863,1.5872141949640557,2025071000367,z
5879,354.2868958216067,-13.974935426677055,2025071000368,z
5880,355.30519916363005,-11.20130203620483,2025071000369,z
5881,353.35869064438646,-8.714702687933704,2025071000370,z
5882,358.2970292378854,-10.870774480182112,2025071000371,z
5883,345.7675826998868,-6.823378442275801,2025071000372,z
5884,347.51975216631405,-9.360650054635427,2025071000373,z
5885,343.44427715555156,1.2567260019898494,2025071000374,z
5886,347.9668592604743,-1.0143605004501204,2025071000375,z
5887,352.5376787719252,-3.3059016632682243,2025071000376,z
5888,340.65115092852545,0.9143064237559894,2025071000377,z
5889,341.7132902333196,3.8559227655459853,2025071000378,z
5890,348.1625541346606,-14.671987662029768,2025071000379,z
5891,348.6339245593674,-6.491870340277213,2025071000380,z
5892,353.5755008323591,-0.4150760927287432,2025071000381,z
5893,356.28051617730586,-8.40702730990382,2025071000382,z
5894,355.3623517897937,-3.02114145200996,2025071000383,z
5895,354.36597645534255,-5.8790959907030125,2025071000384,z
5896,349.7105087086985,-3.606396750455847,2025071000385,z
5897,349.33304859218237,-11.863074516949496,2025071000386,z
5898,352.3186267411592,-11.528915191959237,2025071000387,z
5899,345.1603109215901,-1.3389978300290526,2025071000388,z
5900,350.43907464600375,-9.030718274884112,2025071000389,z
5901,350.4392696268163,-9.03071601192128,2025071000390,z
5902,346.24355606163573,1.5872125306702813,2025071000391,z
5903,346.24370700399186,1.5872166661780605,2025071000392,z
5904,336.7713037470258,-2.3948308866869836,2025071000393,z
5905,335.58936756644727,-5.344476334377392,2025071000394,z
5906,334.28651757677744,-8.265049109452438,2025071000395,z
5907,338.40840884125373,-4.9746558588130405,2025071000396,z
5908,331.24195059006803,-13.917783264993611,2025071000397,z
5909,335.82751535670303,-16.081077700133324,2025071000398,z
5910,329.5168653376693,-16.624026338496225,2025071000399,z
5911,326.295532112405,-16.792226363450702,2025071000400,z
5912,356.37234684684563,-0.1392124704608997,2025071000401,z
5913,357.42217237378196,2.7671761953983727,2025071000402,z
5914,359.20917169261975,-8.09850960676206,2025071000403,z
5915,354.63729901939706,2.49434958239479,2025071000404,z
5916,1.2998231260905975,-10.524123400312863,2025071000405,z
5917,2.1515527416531746,-7.776574892269313,2025071000406,z
5918,354.2868728624841,-13.974933396462003,2025071000407,z
5919,354.286874478681,-13.974930914581988,2025071000408,z
5920,355.3052018323411,-11.201301867627095,2025071000409,z
5921,355.3052459921318,-11.201303166419624,2025071000410,z
5922,353.35857405519306,-8.714703086289134,2025071000411,z
5923,353.3587561514047,-8.714706159311127,2025071000412,z
5924,342.35708370013657,-1.6789115694409285,2025071000413,z
5925,344.05440852236455,-4.260311331898681,2025071000414,z
5926,338.74676536307095,-10.42715203685108,2025071000415,z
5927,342.90137136210393,-7.171465278884368,2025071000416,z
5928,334.19763513828485,-18.82415236752491,2025071000417,z
5929,335.77159122888054,-21.2466281274404,2025071000418,z
5930,344.59918399665713,-9.70594577764741,2025071000419,z
5931,346.3463681054523,-12.208573372108532,2025071000420,z
5932,346.8821361359646,-3.9245482011659716,2025071000421,z
5933,354.3657503931536,-5.879102244006258,2025071000422,z
5934,359.16263602838444,0.12284996945696686,2025071000423,z
5935,356.3722174595239,-0.13921328100408298,2025071000434,z
5936,359.1628704582776,0.12285012729472221,2025071000435,z
5937,359.16273714514534,0.1228513300030222,2025071000436,z
5938,349.0450621127157,1.9041991346990383,2025071000437,z
5939,0.19703665347934812,3.0254526402963524,2025071000438,z
5940,359.1626783421844,0.12284906506228437,2025071000424,z
5941,2.990962780101877,-5.010136880500328,2025071000425,z
5942,3.8406143276559868,-2.2165154692977556,2025071000426,z
5943,5.1188509454636915,-7.424028429660653,2025071000427,z
5944,353.5755133016188,-0.4149817276843926,2025071000428,z
5945,356.2805941219181,-8.40703255226163,2025071000429,z
5946,356.2805435836783,-8.407027474599724,2025071000430,z
5947,358.29706856479464,-10.870775545765392,2025071000431,z
5948,358.2972298201557,-10.870773606839606,2025071000432,z
5949,1.9483523426824048,0.37354147731232673,2025071000433,z
5950,343.44432886805805,1.256725426950051,2025071000439,z
5951,343.44450869076945,1.2567248877397001,2025071000440,z
5952,345.1603236928708,-1.3389999845536846,2025071000441,z
5953,345.16021113833335,-1.3389975291139657,2025071000442,z
5954,351.22557057262185,-14.321134565169558,2025071000443,z
5955,345.7674813863193,-6.823382991865588,2025071000444,z
5956,347.51964704934795,-9.360657910064168,2025071000445,z
5957,347.5196801479717,-9.360652717589312,2025071000446,z
5958,334.3111914762329,-13.616813551257406,2025071000447,z
5959,332.691611076595,-16.379823825115324,2025071000448,z
5960,330.96132417706053,-19.075265373477574,2025071000449,z
5961,332.76765660981886,-5.715471197449746,2025071000450,z
5962,332.46768494697193,-21.51310901300948,2025071000451,z
5963,329.83407352457226,-11.439685024035427,2025071000452,z
5964,329.13587281961856,-21.710113661246915,2025071000453,z
5965,337.4041192999906,-18.519829055306115,2025071000454,z
5966,331.21463582504913,-3.1373701972005543,2025071000455,z
5967,329.93364584626863,-6.079693537328723,2025071000456,z
5968,335.80416729698925,-10.786603286487324,2025071000457,z
5969,332.8379135755922,-11.129516141257543,2025071000458,z
5970,2.962368868787036,3.269571687878918,2025071000459,z
5971,337.16544539889,-7.899502625838681,2025071000460,z
5972,6.695442185614697,-1.9352148289310913,2025071000462,z
5973,359.2091260942635,-8.098418942550278,2025071000464,z
5974,335.0958752845156,0.201746411387132,2025071000465,z
5975,337.86770194747777,0.5619427613414532,2025071000467,z
5976,341.22961890822864,-4.6115925424526205,2025071000469,z
5977,342.0211897964867,-15.391370833796532,2025071000471,z
5978,333.99020085479725,-2.7644533919542216,2025071000506,z
5979,340.3581328277786,-12.925491985629437,2025071000508,z
5980,325.6506638154544,-3.8733734655577754,2025071000510,z
5981,328.4518652913714,-8.943903008218317,2025071000512,z
